acousticness,bpm,danceability,energy,genre,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,age,hours,while working,exploratory,foreign,anxiety,depression,insomnia,ocd,effects,frequency [classical],frequency [country],frequency [edm],frequency [folk],frequency [gospel],frequency [hip hop],frequency [jazz],frequency [k pop],frequency [latin],frequency [lofi],frequency [metal],frequency [pop],frequency [r&b],frequency [rap],frequency [rock],frequency [video game music],country
-0.96,157.0,-1.54,1.19,Rock,-0.2,4.74,22.37,1,0.01,0.39,-4.35,-0.21,31,1.0,No,No,Yes,0.3,1.0,0.0,0.0,Worsen,Sometimes,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,BR
-0.73,157.0,-0.54,1.55,Hip hop,-0.2,-0.25,23.46,1,0.87,0.12,-4.36,1.0,29,2.0,Yes,Yes,Yes,0.2,0.2,0.2,0.5,Improve,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,PH
-0.5,157.0,0.52,0.37,K pop,0.86,-0.47,21.19,0,0.92,0.05,-4.36,1.93,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,TR
-1.08,157.0,-1.18,1.28,Metal,-0.2,4.64,15.05,1,0.91,0.07,-4.36,-1.29,37,14.05,Yes,Yes,Yes,0.38,0.95,0.18,0.26,Improve,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Rarely,NO
-0.52,157.0,0.84,0.67,K pop,-0.2,-0.95,20.03,1,0.66,0.09,-4.36,1.74,27,3.09,Yes,Yes,Yes,0.16,0.23,0.78,0.29,No effect,Rarely,Never,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Never,TR
-0.43,157.0,1.55,0.12,Hip hop,-0.2,0.37,21.93,0,0.01,0.24,-4.36,0.66,32,3.0,Yes,No,No,0.2,0.0,0.7,0.0,No effect,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,HN
-1.1,157.0,-1.21,1.48,Metal,-0.2,0.41,21.08,0,0.81,0.2,-4.35,0.01,38,11.82,Yes,Yes,Yes,0.36,0.59,0.08,0.21,Improve,Very frequently,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Never,Rarely,Very frequently,Sometimes,Never,Rarely,Rarely,PH
-1.09,157.0,-0.9,1.44,Metal,-0.19,-0.12,18.92,1,0.7,0.1,-4.36,-1.46,31,2.0,Yes,Yes,Yes,0.8,0.6,0.7,0.5,Improve,Sometimes,Rarely,Rarely,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,PH
-0.73,157.0,1.81,0.4,Hip hop,-0.2,-0.91,15.0,0,0.78,0.12,-4.36,-0.69,35,4.0,Yes,Yes,No,0.7,0.8,0.6,0.5,Improve,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,CZ
0.44,155.0,-2.27,-1.06,Rock,-0.2,-0.56,5.5,0,0.59,0.05,-4.36,-1.67,33,7.0,Yes,Yes,Yes,0.9,0.3,0.7,0.8,Improve,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,ZA
-0.11,157.0,-0.46,0.49,Hip hop,-0.2,1.69,14.82,1,0.84,0.26,-4.36,-0.03,40,1.26,Yes,Yes,Yes,0.07,0.74,0.59,0.17,Improve,Never,Rarely,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Never,NG
-1.06,157.0,-0.34,-0.48,Rock,-0.2,-0.43,19.84,0,0.84,0.05,-4.36,-0.08,32,1.0,No,No,No,0.8,0.4,0.3,0.0,No effect,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Never,PH
-0.66,157.0,0.52,-0.76,Hip hop,-0.2,-0.72,13.25,0,0.67,0.08,-4.36,-0.03,32,3.0,Yes,No,No,0.2,0.0,0.7,0.0,No effect,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,EC
-0.99,157.0,0.34,0.74,Rock,-0.2,3.02,15.45,1,0.76,0.06,-4.36,1.46,28,1.0,No,Yes,No,0.3,0.1,0.0,0.2,No effect,Rarely,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,PL
-1.01,157.0,-2.03,-0.06,K pop,-0.2,-0.57,20.2,1,0.85,0.13,-4.35,0.9,27,3.09,Yes,Yes,Yes,0.16,0.23,0.78,0.29,No effect,Rarely,Never,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Never,AE
-1.09,157.0,-0.42,1.53,Rock,0.39,-0.27,14.66,1,0.84,0.13,-4.36,-0.54,35,8.43,Yes,Yes,Yes,0.62,0.76,0.34,0.33,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Very frequently,Very frequently,Never,Rarely,PH
1.21,157.0,-0.24,0.33,Hip hop,-0.2,-0.46,17.7,1,0.6,0.41,-4.37,0.48,35,4.0,Yes,Yes,No,0.7,0.8,0.6,0.5,Improve,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,SE
-1.09,157.0,0.33,1.64,Hip hop,-0.14,0.55,10.3,1,0.89,0.05,-4.36,1.72,36,1.0,Yes,No,No,0.7,0.6,0.2,0.3,Improve,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,AT
-0.02,157.0,0.18,0.3,Hip hop,-0.2,2.3,10.66,0,0.48,0.39,-4.36,0.96,29,4.0,No,Yes,No,0.8,0.8,0.5,1.0,Improve,Rarely,Sometimes,Rarely,Never,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,RO
-0.86,157.0,0.2,1.11,Rock,-0.2,-0.62,15.08,1,0.82,0.16,-4.37,1.55,33,1.0,No,No,No,0.3,1.0,0.4,0.1,No effect,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Very frequently,Never,TR
-1.09,157.0,-1.07,1.28,Rock,-0.2,-0.45,15.02,1,0.78,0.06,-4.36,-0.03,33,1.0,No,No,No,0.3,1.0,0.4,0.1,No effect,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Very frequently,Never,PH
-0.94,157.0,-0.13,1.2,Rock,-0.2,-0.82,19.67,1,0.88,0.09,-4.35,1.65,38,3.0,Yes,No,Yes,0.6,0.7,0.7,0.7,No effect,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Never,Very frequently,Never,TR
-1.04,157.0,0.79,0.1,Rock,-0.09,-0.52,14.33,1,0.29,0.06,-4.36,1.39,39,12.49,Yes,Yes,No,0.44,0.76,0.86,0.39,Improve,Very frequently,Rarely,Rarely,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,TR
-1.08,157.0,-0.06,1.88,Rock,-0.15,-0.02,15.44,0,0.84,0.1,-4.36,1.5,31,2.0,Yes,Yes,Yes,1.0,0.2,0.0,0.5,No effect,Never,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Never,Never,Very frequently,Never,ZA
-0.41,157.0,-1.87,1.33,K pop,-0.2,2.03,13.19,0,0.72,0.55,-4.36,-0.27,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,BR
-0.77,157.0,0.26,-0.16,Hip hop,-0.2,0.15,24.95,0,0.74,0.43,-4.37,0.84,40,1.26,Yes,Yes,Yes,0.07,0.74,0.59,0.17,Improve,Never,Rarely,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Never,SE
-0.93,164.0,-2.92,1.2,Rock,-0.2,-0.96,3.5,0,0.67,0.11,-4.36,-1.54,43,15.62,Yes,No,No,0.02,0.59,0.66,0.27,Improve,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,GB
-0.37,147.0,-1.83,0.19,Rock,-0.19,4.14,3.0,1,0.47,0.05,-4.36,0.25,37,4.0,Yes,Yes,No,0.9,0.2,0.7,0.7,Improve,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Never,GR
-1.08,157.0,-1.23,1.83,Rock,-0.2,0.91,16.51,0,0.65,0.07,-4.35,0.2,42,11.76,Yes,Yes,No,0.12,0.51,0.82,0.25,Improve,Very frequently,Rarely,Rarely,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Very frequently,Very frequently,PH
-1.09,157.0,0.53,1.06,Hip hop,0.99,0.48,17.76,1,0.78,0.06,-4.36,0.92,32,3.0,Yes,No,No,0.2,0.0,0.7,0.0,No effect,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,EE
-1.07,157.0,0.15,1.43,Hip hop,-0.2,2.02,15.09,1,0.7,0.14,-4.36,1.31,35,4.0,Yes,Yes,No,0.7,0.8,0.6,0.5,Improve,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,IT
1.32,157.0,0.84,-1.97,K pop,-0.2,-0.54,38.88,0,0.93,0.58,-4.36,-0.92,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,PH
-1.1,157.0,-2.5,1.09,Rock,-0.2,0.89,14.11,1,0.55,0.07,-4.35,-0.9,40,5.0,Yes,Yes,Yes,0.3,0.0,0.0,0.1,Improve,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,PH
-1.08,157.0,-1.92,1.25,Rock,-0.2,-0.41,10.39,0,0.9,0.13,-4.35,0.12,35,1.8,Yes,Yes,Yes,0.64,0.47,0.82,0.38,Improve,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Very frequently,Never,Sometimes,Never,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,PH
-0.63,157.0,-0.95,1.9,Rock,-0.2,4.37,13.21,0,0.82,0.09,-4.36,0.28,33,1.0,No,No,No,0.3,1.0,0.4,0.1,No effect,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Very frequently,Never,IT
-0.57,157.0,-1.11,1.68,Rock,-0.14,-0.49,12.68,1,0.78,0.12,-4.35,-1.02,32,3.0,Yes,No,Yes,0.2,0.2,0.8,0.0,No effect,Very frequently,Sometimes,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Rarely,PH
-0.93,157.0,0.12,0.2,Hip hop,-0.2,-1.04,24.92,1,0.75,0.06,-4.36,1.53,32,3.0,Yes,No,No,0.2,0.0,0.7,0.0,No effect,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,TR
-0.43,157.0,0.12,0.39,Hip hop,-0.2,-0.7,20.42,1,0.78,0.05,-4.36,-0.79,29,2.0,Yes,Yes,Yes,0.2,0.2,0.2,0.5,Improve,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,FR
-0.99,157.0,0.81,1.13,K pop,0.03,0.91,14.18,0,0.91,0.2,-4.36,1.74,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,AT
-1.01,157.0,-1.34,0.57,Rock,-0.2,0.6,19.51,1,0.39,0.06,-4.36,-1.31,38,17.25,Yes,Yes,Yes,0.32,0.53,0.84,0.37,Improve,Never,Never,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,ZA
-0.88,157.0,0.85,0.83,Rock,-0.2,-0.05,15.6,0,0.01,0.19,-4.36,0.78,31,1.0,No,No,Yes,0.3,1.0,0.0,0.0,Worsen,Sometimes,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,SE
-0.74,157.0,-0.98,0.56,Rock,1.17,-0.27,20.45,1,0.72,0.05,-4.36,-1.58,33,4.0,Yes,Yes,Yes,0.1,0.0,0.7,0.0,Improve,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,ZA
-0.18,157.0,0.75,-1.74,Hip hop,-0.2,-0.46,20.13,0,0.88,0.34,-4.36,-1.53,40,1.26,Yes,Yes,Yes,0.07,0.74,0.59,0.17,Improve,Never,Rarely,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Never,PH
-1.03,157.0,0.98,1.3,Hip hop,-0.2,-0.55,18.99,0,0.0,0.12,-4.36,0.82,28,4.0,Yes,Yes,Yes,0.8,0.5,0.3,0.8,Improve,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,NI
-1.04,157.0,-0.27,1.68,Metal,-0.2,-0.07,19.15,1,0.87,0.06,-4.36,-1.1,40,2.0,Yes,Yes,Yes,0.3,0.6,0.2,0.1,No effect,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Rarely,Rarely,Rarely,Very frequently,Never,PH
-1.0,157.0,-1.91,1.97,Rock,-0.2,-0.24,11.74,1,0.71,0.13,-4.35,-0.55,28,6.0,Yes,No,No,1.0,0.8,0.7,0.1,Improve,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,PH
-1.08,157.0,-0.94,0.71,Rock,-0.2,-0.4,20.33,1,0.75,0.05,-4.35,-0.71,38,17.25,Yes,Yes,Yes,0.32,0.53,0.84,0.37,Improve,Never,Never,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,PH
-1.1,169.0,-1.32,1.14,Rock,-0.19,-0.48,3.0,0,0.63,0.11,-4.36,0.65,36,1.0,Yes,Yes,No,0.6,0.2,0.3,0.1,Improve,Sometimes,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,PH
-0.73,157.0,0.24,1.05,K pop,-0.2,-0.79,21.69,1,0.54,0.19,-4.36,1.14,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,TR
-1.09,157.0,-0.29,1.68,Rock,-0.2,-0.72,13.35,1,0.76,0.06,-4.36,0.34,38,17.25,Yes,Yes,Yes,0.32,0.53,0.84,0.37,Improve,Never,Never,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,PH
-1.08,157.0,-1.17,1.08,Metal,-0.2,-0.06,18.68,0,0.81,0.07,-4.36,-0.36,27,8.0,Yes,Yes,No,0.2,0.6,0.9,0.1,No effect,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,Never,PH
-0.74,157.0,1.77,-0.09,Hip hop,-0.2,-0.37,18.64,1,0.84,0.32,-4.35,-0.61,39,1.0,Yes,Yes,Yes,0.6,0.4,0.1,0.1,Improve,Never,Rarely,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Never,CZ
0.4,157.0,0.65,1.14,Hip hop,-0.2,-0.51,17.59,1,0.64,0.61,-4.36,1.2,40,1.26,Yes,Yes,Yes,0.07,0.74,0.59,0.17,Improve,Never,Rarely,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Never,SE
-0.96,157.0,0.07,0.14,K pop,-0.2,-0.26,11.21,0,0.81,0.12,-4.36,0.44,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,SE
-1.03,157.0,-0.15,-0.17,Country,-0.2,-0.59,21.49,1,0.7,0.72,-4.36,0.34,30,1.0,No,No,No,0.8,1.0,0.2,0.0,Improve,Never,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Very frequently,Rarely,Sometimes,Sometimes,Rarely,SE
-1.02,157.0,-0.75,1.58,Rock,-0.2,1.88,8.55,1,0.85,0.08,-4.36,0.88,38,3.0,Yes,No,Yes,0.6,0.7,0.7,0.7,No effect,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Never,Very frequently,Never,BR
-0.65,157.0,-1.15,-0.77,K pop,-0.2,2.9,21.3,0,0.85,0.07,-4.36,-1.63,41,10.3,Yes,Yes,Yes,0.34,0.67,0.47,0.21,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,US
0.68,157.0,0.33,0.73,Rock,-0.19,-0.29,22.74,1,0.0,0.14,-4.36,-0.43,28,1.0,Yes,No,No,0.2,0.1,0.2,0.2,Improve,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,DE
-0.97,157.0,1.16,-0.87,Hip hop,-0.19,-0.3,26.74,1,0.8,0.26,-4.37,-0.03,36,1.0,Yes,No,No,0.7,0.6,0.2,0.3,Improve,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,TR
-0.85,157.0,0.32,1.33,Rock,-0.2,0.77,12.89,0,0.27,0.22,-4.36,0.95,37,4.0,Yes,Yes,No,0.9,0.2,0.7,0.7,Improve,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Never,IT
-1.09,157.0,-3.19,1.53,Rock,-0.2,0.72,14.87,1,0.85,0.13,-4.36,-1.32,42,2.5,Yes,No,Yes,0.8,0.8,0.7,0.6,Improve,Sometimes,Rarely,Very frequently,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Rarely,AR
-1.09,157.0,-1.23,1.41,Rock,-0.2,-0.67,14.93,1,0.83,0.07,-4.35,0.48,46,1.0,No,No,No,0.0,0.0,0.1,0.0,No effect,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,PH
-0.99,157.0,1.68,-0.82,Hip hop,-0.2,-0.05,17.28,1,0.0,0.73,-4.36,0.16,28,4.0,Yes,Yes,Yes,0.8,0.5,0.3,0.8,Improve,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,TR
-1.1,166.0,-2.12,1.32,Rock,-0.18,-0.56,4.0,1,0.73,0.13,-4.36,0.3,38,3.0,Yes,No,Yes,0.6,0.7,0.7,0.7,No effect,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Never,Very frequently,Never,PH
-0.14,157.0,1.14,0.71,Hip hop,-0.2,1.77,30.88,1,0.0,0.23,-4.36,1.92,39,3.0,Yes,Yes,Yes,0.9,0.3,0.2,0.7,Improve,Rarely,Never,Rarely,Never,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Sometimes,Sometimes,Rarely,Rarely,Never,BG
-1.07,157.0,-0.83,1.29,Rock,-0.2,0.21,20.68,0,0.88,0.05,-4.36,0.05,37,2.0,Yes,Yes,No,0.8,1.0,1.0,0.2,Worsen,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,PH
-1.01,157.0,0.62,1.72,Hip hop,-0.2,1.36,20.82,1,0.87,0.08,-4.36,0.92,35,4.0,Yes,Yes,No,0.7,0.8,0.6,0.5,Improve,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,GR
-0.02,157.0,0.18,0.3,Hip hop,-0.2,2.3,10.66,0,0.48,0.39,-4.36,0.96,36,1.0,Yes,No,No,0.7,0.6,0.2,0.3,Improve,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,RO
-1.07,157.0,-2.37,1.75,Metal,-0.2,0.91,11.55,0,0.89,0.12,-4.36,-1.06,36,23.91,Yes,No,No,0.95,0.09,0.08,0.63,Improve,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Never,Never,PH
-1.1,157.0,-2.5,1.09,Rock,-0.2,0.89,14.11,1,0.55,0.07,-4.35,-0.9,33,1.0,No,No,No,0.3,1.0,0.4,0.1,No effect,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Very frequently,Never,PH
-1.08,157.0,-1.17,1.08,Metal,-0.2,-0.06,18.68,0,0.81,0.07,-4.36,-0.36,36,6.0,Yes,Yes,Yes,0.5,0.4,1.0,0.2,Improve,Very frequently,Never,Rarely,Very frequently,Never,Never,Never,Sometimes,Never,Rarely,Very frequently,Rarely,Never,Never,Sometimes,Very frequently,PH
-1.08,157.0,-0.32,1.23,Rock,-0.19,1.62,12.66,0,0.66,0.07,-4.36,0.68,28,13.41,Yes,Yes,No,0.1,0.73,0.1,0.15,Improve,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,BR
-0.25,157.0,1.9,0.06,Hip hop,-0.2,1.25,17.26,1,0.81,0.4,-4.36,0.79,29,4.0,No,Yes,No,0.8,0.8,0.5,1.0,Improve,Rarely,Sometimes,Rarely,Never,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,CZ
0.05,157.0,0.61,1.25,Rock,-0.2,0.4,8.05,1,0.64,0.41,-4.36,0.06,31,2.0,Yes,Yes,Yes,1.0,0.2,0.0,0.5,No effect,Never,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Never,Never,Very frequently,Never,SE
-1.06,157.0,-0.64,0.54,Hip hop,-0.2,0.12,22.14,1,0.85,0.43,-4.37,0.57,39,1.0,Yes,Yes,Yes,0.6,0.4,0.1,0.1,Improve,Never,Rarely,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Never,PH
-1.09,157.0,-1.58,0.99,Metal,-0.2,2.52,14.81,1,0.73,0.05,-4.35,-0.05,41,3.0,Yes,Yes,Yes,1.0,0.7,0.8,0.0,Improve,Sometimes,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Never,GR
-0.52,157.0,0.63,0.6,Hip hop,-0.2,-0.7,21.43,0,0.81,0.9,-4.36,0.56,28,4.0,Yes,Yes,Yes,0.8,0.5,0.3,0.8,Improve,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,TW
-1.04,157.0,-0.98,-0.42,Rock,-0.12,-0.35,16.53,1,0.63,0.21,-4.36,0.02,28,1.0,Yes,No,No,0.2,0.1,0.2,0.2,Improve,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,AE
-0.79,157.0,0.13,0.4,Rock,-0.2,1.18,23.13,1,0.83,0.07,-4.36,0.17,30,1.0,Yes,Yes,Yes,0.9,0.7,0.8,0.4,Improve,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,SE
-1.08,157.0,-0.32,1.23,Rock,-0.19,1.62,12.66,0,0.66,0.07,-4.36,0.68,31,1.0,Yes,Yes,No,0.9,1.0,1.0,0.6,No effect,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,BR
-1.08,157.0,-0.18,-0.78,Hip hop,-0.2,-0.55,24.49,1,0.0,0.62,-4.36,-0.62,32,3.0,Yes,No,No,0.2,0.0,0.7,0.0,No effect,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,PH
