Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
8/29/2022 6:00:25,31.18542370447408,Spotify,12.859702244463804,Yes,Yes,No,Metal,Yes,Yes,671323433.225901,Very frequently,Sometimes,Never,Never,Never,Very frequently,Never,Very frequently,Sometimes,Never,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,8.965101123835815,4.4748784264754695,0.2575184107124584,4.767593696610332,Improve,I understand.
8/31/2022 14:28:33,46.27613064482924,Apple Music,13.340181454042842,Yes,No,No,Rock,Yes,Yes,89649445.87110686,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Never,Rarely,Very frequently,Never,Never,0.657386838565085,2.654851688107466,9.108912002406548,2.150635897183659,No effect,I understand.
8/28/2022 21:28:30,23.822200489709864,Spotify,21.34173052645137,Yes,No,No,Hip hop,No,Yes,650701606.121857,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Never,Sometimes,Rarely,Rarely,Never,Very frequently,2.082797535495632,7.583021002444079,5.776861840699002,3.688601536445319,Improve,I understand.
9/13/2022 0:48:14,62.26775763288208,Spotify,11.078526594326021,Yes,Yes,Yes,Pop,Yes,No,460291899.59532815,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,0.0730757065512111,8.476978265782485,3.551720646067035,0.884928850491956,Improve,I understand.
9/1/2022 15:24:02,34.39222608562879,Spotify,13.816229659424845,Yes,Yes,No,Pop,Yes,Yes,895295905.5445422,Sometimes,Rarely,Very frequently,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Sometimes,9.83248461510494,1.1102303377037848,2.6601213626044737,5.873960147034749,No effect,I understand.
8/29/2022 4:51:37,14.781412189152455,Spotify,17.360595225752498,No,No,Yes,Pop,No,Yes,6071667.787411669,Rarely,Very frequently,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Never,Very frequently,Sometimes,Rarely,Never,Rarely,Never,8.53909380485155,8.43831188293166,6.535487940279159,4.931508360564286,Improve,I understand.
8/29/2022 22:52:14,41.57173358910086,Spotify,10.30112017618552,Yes,Yes,No,K pop,Yes,Yes,62142033.77303433,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Very frequently,Never,3.423488588309518,6.652162560969037,4.726884135528378,2.1024607984565975,Improve,I understand.
8/28/2022 22:53:43,57.91912004963657,Spotify,7.637236864541165,Yes,Yes,No,Classical,No,Yes,265356029.851665,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Never,Very frequently,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,4.211909759124104,7.798597409976715,7.538526596996874,2.357285790578599,Improve,I understand.
8/28/2022 14:26:12,81.63102637070843,Spotify,11.860337321523978,Yes,Yes,Yes,Lofi,Yes,Yes,107060766.74903534,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Very frequently,Sometimes,0.8592225886804283,4.970726086349496,5.574885569895307,0.8764709409797482,Improve,I understand.
10/23/2022 20:50:27,15.779562091820688,Spotify,19.130994556436704,Yes,No,No,Rock,Yes,Yes,875469115.8388317,Very frequently,Never,Sometimes,Sometimes,Never,Very frequently,Very frequently,Never,Never,Never,Never,Very frequently,Never,Very frequently,Very frequently,Never,6.016246286777703,9.485144595003659,3.6893123041323364,4.898732062363478,Improve,I understand.
9/8/2022 19:16:43,40.83931877599606,Spotify,18.73674078571789,No,Yes,No,Metal,No,No,231356259.33171424,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Very frequently,Never,Rarely,Very frequently,Sometimes,Rarely,Never,Rarely,1.1665465735358893,7.274769391779184,8.293216834674812,2.6334817356912463,Improve,I understand.
8/28/2022 14:07:29,17.951477283865614,Spotify,21.334515901156408,Yes,No,No,Metal,Yes,No,881719913.6305848,Sometimes,Very frequently,Very frequently,Very frequently,Never,Very frequently,Sometimes,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Rarely,4.844070996421433,9.608841117232336,2.3083100818041693,4.476218088620232,Improve,I understand.
9/10/2022 22:08:18,52.623845614813185,Spotify,0.5877909973773798,Yes,No,No,Pop,Yes,Yes,581901570.4287127,Rarely,Never,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Never,Very frequently,Never,Sometimes,Rarely,Rarely,Sometimes,Never,1.254221334524439,1.5933802202100478,3.450327407391227,1.223523396974847,Improve,I understand.
8/28/2022 15:03:51,81.47576511513884,Spotify,8.794355696533444,Yes,No,No,Pop,Yes,Yes,28948333.68897216,Rarely,Rarely,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Never,Sometimes,Never,Never,Very frequently,Never,2.8251794363803704,1.3813847117397327,8.629692529106864,1.800675787871131,Improve,I understand.
8/28/2022 4:38:14,28.05498164044445,YouTube Music,13.407474223825282,Yes,No,No,Rock,Yes,No,229296959.8914036,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,0.991945568587046,7.33100116781049,1.0430658987908126,1.5180660628386575,Improve,I understand.
9/14/2022 7:07:15,25.247984845170524,Apple Music,18.204026816663472,Yes,Yes,No,Rock,Yes,No,898856838.8175076,Sometimes,Rarely,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Sometimes,Never,Rarely,Rarely,Very frequently,Rarely,7.919653652746266,5.213742096152075,8.585927114199462,6.186489464455119,Improve,I understand.
8/28/2022 12:08:29,48.305631715529735,Spotify,5.760032519289783,Yes,No,No,Rock,Yes,No,318565234.00659305,Rarely,Never,Never,Rarely,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,8.308036751930866,9.986406408636757,8.453632773274965,3.7982632667153515,Improve,I understand.
9/24/2022 10:59:12,33.366990284765336,YouTube Music,16.74111558572788,Yes,No,No,Classical,Yes,No,578099372.1816937,Rarely,Very frequently,Rarely,Never,Rarely,Very frequently,Very frequently,Never,Very frequently,Very frequently,Never,Sometimes,Sometimes,Sometimes,Never,Rarely,3.889726008229638,9.575260822800841,3.540927142370828,3.2533266515054153,No effect,I understand.
8/28/2022 21:14:51,20.567530042402822,I do not use a streaming service.,15.352303408215949,No,No,No,Pop,Yes,Yes,715071479.5169392,Rarely,Never,Rarely,Rarely,Rarely,Very frequently,Rarely,Very frequently,Never,Never,Very frequently,Very frequently,Rarely,Never,Rarely,Sometimes,1.0536513743638265,7.576912766764114,5.669084545462978,2.9864140539994533,Improve,I understand.
9/1/2022 9:25:07,58.011400572309235,Apple Music,8.089492707520563,Yes,No,No,Rock,Yes,Yes,922278970.0897609,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,9.75001514938555,4.117284580858738,0.44016798556473113,4.502764267465548,Improve,I understand.
8/28/2022 12:54:35,39.21484278547123,Spotify,15.794144144292474,No,Yes,Yes,Classical,No,Yes,177104482.72972742,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,Never,3.133074679389556,6.8463911681154475,2.979024177485563,2.4196438335888133,Improve,I understand.
8/29/2022 18:09:17,16.215268765646268,YouTube Music,19.655886441536467,Yes,Yes,No,Pop,Yes,No,609381273.4695941,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Never,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,Never,1.3774724477637246,9.70472134402977,3.256337384798308,2.9628330101364733,Improve,I understand.
9/2/2022 5:40:14,46.99954883744384,Spotify,14.265069935097952,Yes,No,No,Rock,Yes,No,634765515.5829989,Rarely,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Never,Never,Very frequently,Never,Sometimes,Rarely,Sometimes,Sometimes,Rarely,8.517284937510057,5.957998676728388,3.292900386934692,4.6445025904126105,Improve,I understand.
8/28/2022 19:26:23,69.54510877959854,I do not use a streaming service.,14.949133809762802,Yes,No,No,Metal,Yes,Yes,890752085.5621902,Rarely,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Never,0.09054112598232855,1.290135332348774,8.086459736264043,2.63677157028674,Improve,I understand.
8/29/2022 0:39:59,83.99783700086535,I do not use a streaming service.,17.35089142690167,Yes,No,Yes,Pop,Yes,Yes,209902759.5522046,Never,Never,Rarely,Rarely,Never,Sometimes,Very frequently,Never,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,6.132220717040972,7.293105552060788,6.387420885743824,3.127190949981406,Improve,I understand.
8/29/2022 4:36:16,48.160568631888985,Spotify,0.5848396046646966,Yes,Yes,No,Hip hop,Yes,No,855873234.4104049,Sometimes,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,7.369725300453678,5.310210631582563,4.956909876184299,3.6477402300511934,No effect,I understand.
8/29/2022 18:00:27,83.12421359708202,Spotify,11.938847022817074,No,No,No,Rock,Yes,No,193069704.72968552,Never,Rarely,Never,Never,Rarely,Rarely,Rarely,Sometimes,Never,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,0.17499263059246872,1.6796158899993918,1.0297341162563045,0.41613300501995915,No effect,I understand.
9/12/2022 19:41:23,27.08148186798306,Spotify,14.363989958498063,Yes,No,No,Gospel,No,Yes,509491023.24249226,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Sometimes,Very frequently,Rarely,2.4321398538350203,2.8757968302154104,9.01609861940425,3.7026411564533417,Improve,I understand.
9/10/2022 9:06:07,59.385069306404894,YouTube Music,5.119910403810091,Yes,No,No,Country,Yes,Yes,394193587.31490993,Very frequently,Very frequently,Rarely,Sometimes,Never,Never,Rarely,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Very frequently,Very frequently,3.334749832863303,1.5465176304632533,5.074668781077162,2.1232808573035773,No effect,I understand.
8/28/2022 18:28:48,60.944887768593304,Spotify,10.896676328741215,Yes,No,No,Rock,Yes,Yes,621819470.1088189,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,7.676444976899553,4.535151629522178,4.813857119109398,4.0839194064918924,No effect,I understand.
9/13/2022 1:57:14,23.784356514271018,I do not use a streaming service.,4.493686744095449,Yes,No,No,Pop,Yes,No,754631472.681694,Sometimes,Very frequently,Sometimes,Rarely,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Rarely,Never,1.531767545545215,8.747964622555779,7.0148021476241285,2.3374211867567283,Improve,I understand.
8/29/2022 20:47:47,77.52370772847884,Spotify,23.689309055739372,No,Yes,Yes,Metal,Yes,No,220894683.0655541,Rarely,Very frequently,Never,Rarely,Never,Never,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Never,Never,Sometimes,Very frequently,5.488707543727331,2.147790812920004,5.19026377868958,3.766015925883348,Improve,I understand.
8/28/2022 22:14:01,80.86314671725742,Spotify,5.503128340610947,Yes,No,No,Pop,Yes,Yes,713392242.1215674,Rarely,Rarely,Never,Rarely,Rarely,Very frequently,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,0.17963204856956572,3.481689839477755,6.31280353696056,1.103551673226217,Improve,I understand.
8/29/2022 17:58:47,80.50124876334345,YouTube Music,9.027514722415726,Yes,No,Yes,Rap,No,Yes,353172901.03446347,Never,Rarely,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Rarely,Very frequently,Rarely,Never,Rarely,Very frequently,Rarely,4.1333388295195945,0.2324953335604829,4.479305943218838,2.276508891833178,No effect,I understand.
8/28/2022 11:27:15,68.58009824634753,Spotify,19.116099128431348,Yes,Yes,No,Classical,Yes,Yes,876973219.8511333,Rarely,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,7.328989585899976,0.02088573341919031,4.969653061972705,5.135840112546443,No effect,I understand.
8/28/2022 20:33:43,56.84278559001166,Spotify,10.192302151550102,Yes,Yes,Yes,Pop,Yes,Yes,682772180.5840567,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Never,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,4.222918767436804,1.6514180544677048,9.508084034205108,3.767241334927918,Improve,I understand.
8/29/2022 4:57:35,74.91995960268731,Spotify,2.933559479645549,Yes,Yes,Yes,K pop,Yes,No,16796226.88313354,Rarely,Never,Never,Very frequently,Never,Rarely,Never,Never,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Rarely,4.503540344233419,7.44921038395986,9.668208599636625,1.7138142232357425,Improve,I understand.
8/28/2022 11:58:48,58.60857248871842,Spotify,12.502736602876148,Yes,Yes,No,Pop,Yes,Yes,345306349.1316607,Rarely,Never,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,6.6619007412414835,1.7071185029969838,0.3602577191831302,3.2279640456236707,Improve,I understand.
9/4/2022 5:01:04,45.638015796268135,Spotify,22.021738458958765,Yes,No,No,Video game music,Yes,Yes,796931678.5100667,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,2.843460645451504,0.7837282321481953,6.796377560573439,4.354127267086728,Improve,I understand.
9/1/2022 21:14:09,68.54699630420416,YouTube Music,23.784209984437716,Yes,No,No,Country,Yes,Yes,449453371.6743212,Rarely,Rarely,Very frequently,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Very frequently,Sometimes,Never,Sometimes,Sometimes,2.540254760832715,8.209802161907685,0.0066677133859816,2.213101139149142,Improve,I understand.
8/29/2022 5:14:53,47.11187701345423,Spotify,19.210485663344368,Yes,Yes,No,Rock,Yes,Yes,208717095.33256328,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Never,Very frequently,Sometimes,Rarely,Never,Never,7.348459046165583,7.949885229941422,7.777011396910671,4.5052133847581635,Improve,I understand.
8/29/2022 8:23:46,42.4453640451674,Other streaming service,5.0019835404214925,No,No,No,Pop,Yes,No,122352432.07756056,Very frequently,Sometimes,Very frequently,Never,Never,Very frequently,Rarely,Very frequently,Never,Never,Very frequently,Very frequently,Sometimes,Sometimes,Sometimes,Never,0.37701661154049604,1.952765503203615,9.082222423766625,1.5383140093118985,Improve,I understand.
8/29/2022 5:06:50,21.364871502726828,Spotify,20.965449884527875,Yes,Yes,No,Rock,No,Yes,394150563.7385352,Very frequently,Sometimes,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,5.94590140103715,1.3032210555694579,0.10937805179388249,4.436136821202357,Improve,I understand.
8/28/2022 20:20:52,29.04063280374087,Spotify,3.557558955005722,Yes,No,No,Rock,Yes,No,317681669.9195939,Rarely,Never,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Never,Rarely,Rarely,Never,Very frequently,Very frequently,5.127886045541132,7.132745245439741,2.583666560402762,2.405888135826515,Improve,I understand.
8/28/2022 17:43:22,64.14335009666694,Spotify,7.919350389918763,Yes,Yes,No,Metal,No,Yes,234651890.74660337,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Very frequently,Sometimes,5.736081182677674,9.544940693479727,0.7782901102698125,1.8183287080627395,Improve,I understand.
8/28/2022 10:30:22,22.501925256377685,Spotify,11.103216283404151,Yes,No,No,Classical,Yes,No,855577308.6662544,Very frequently,Never,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,8.19344514883053,7.009199858879241,1.336575893047004,4.719219410435626,Improve,I understand.
8/29/2022 5:08:52,35.1332523180006,Pandora,10.004168702038564,Yes,No,No,Rap,No,No,408836018.6379196,Never,Never,Rarely,Very frequently,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Never,7.889147668652948,1.2221097806781844,8.84261902608107,5.003269159230415,Improve,I understand.
9/2/2022 1:03:00,24.82477759234593,Spotify,22.136904193833264,Yes,Yes,No,Rock,Yes,No,446263952.582799,Rarely,Rarely,Rarely,Never,Never,Very frequently,Sometimes,Never,Sometimes,Rarely,Rarely,Very frequently,Rarely,Never,Very frequently,Never,2.799185016586394,2.819421188964303,4.476850249865802,3.8846024813809934,Improve,I understand.
8/28/2022 19:30:42,34.74558226151504,YouTube Music,8.095609948659492,Yes,Yes,No,EDM,Yes,Yes,705575575.2881781,Rarely,Rarely,Never,Sometimes,Rarely,Very frequently,Rarely,Never,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,6.631528370632233,0.8486886154252249,1.6280766711970729,3.977251167875036,Improve,I understand.
8/29/2022 2:10:36,84.7128346222441,Spotify,15.310145874861567,No,No,No,Rock,No,Yes,140939600.9616307,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Very frequently,Sometimes,3.49281947157336,4.415014420844919,2.2246443785553414,1.6703771110826346,No effect,I understand.
8/29/2022 19:07:50,40.528764510138146,Spotify,7.96716054106601,No,No,Yes,Rock,Yes,No,417891009.35603535,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,2.598126796191206,7.0202885897081675,2.082452397672201,1.7670466485848138,No effect,I understand.
10/6/2022 3:35:11,88.70514874404999,Spotify,1.4949289739132299,Yes,No,Yes,Pop,Yes,No,728130635.4078722,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Very frequently,Never,Very frequently,Very frequently,Never,6.536282346062562,3.4700496310213347,9.435527289176578,3.1667236665227216,Improve,I understand.
8/29/2022 0:59:01,59.439285078108206,Spotify,3.4159148985289587,Yes,No,No,Rap,No,No,656298309.4793009,Never,Rarely,Very frequently,Never,Rarely,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,3.5751430442107446,3.845982803793815,5.86703618088308,2.336285807086338,No effect,I understand.
9/3/2022 21:52:02,40.93666053269543,YouTube Music,6.773067043056841,Yes,No,No,Pop,Yes,No,4880091.511126455,Very frequently,Sometimes,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Never,6.6432427504060145,2.6334602762994708,6.066480570473588,3.2737397778543516,No effect,I understand.
8/29/2022 21:21:30,35.12404262913308,Spotify,17.33011057670839,Yes,No,No,Pop,Yes,No,692776408.0628327,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Never,Very frequently,Sometimes,Never,Very frequently,Very frequently,1.6189165936891325,9.198548976509246,3.072556579070161,2.6164072004584833,Improve,I understand.
9/2/2022 1:59:54,82.42259231553882,Spotify,16.461663781450085,No,Yes,No,EDM,Yes,Yes,549811171.5756202,Never,Never,Very frequently,Sometimes,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Never,0.2469921767500749,6.01825867292902,9.00860056710219,1.9257908944096647,Improve,I understand.
9/4/2022 21:44:26,57.187236249271855,Spotify,23.77617519647562,No,Yes,No,Rock,Yes,No,193143302.46114707,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Very frequently,9.261559708272301,6.328671159671124,3.3795758798506292,4.89910818425708,Improve,I understand.
9/2/2022 22:18:57,43.63863309665038,Spotify,18.947980063193143,Yes,Yes,No,Rock,Yes,No,363148407.2745048,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,6.542639628142536,6.374373316132628,9.021709205940041,4.727571076486792,No effect,I understand.
8/29/2022 1:54:06,29.283448523582486,I do not use a streaming service.,13.411290477161788,No,No,No,Classical,Yes,Yes,850277640.7782326,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,Never,Very frequently,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,4.530713716174102,1.2272665744268552,8.929950830477235,4.825989819389409,Improve,I understand.
8/29/2022 4:36:16,33.40057148437095,Spotify,2.2440102172803185,Yes,Yes,No,Pop,No,Yes,859085059.5115776,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,Sometimes,Sometimes,Never,6.90946087542854,8.279575929635424,2.888192658510884,3.4639277002073405,Improve,I understand.
8/27/2022 23:12:03,36.34575672391878,I do not use a streaming service.,23.90907512694732,Yes,No,No,Metal,No,No,842179876.5770944,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Never,Never,9.481629250116228,0.8503214642470058,0.8373799040190533,6.270677128155636,Improve,I understand.
9/23/2022 21:07:24,65.5495867019525,Spotify,1.0581804869575855,No,Yes,No,R&B,Yes,No,107860616.19259857,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Never,Never,5.764841466092783,8.250512021834425,6.140260693379749,1.8078857790916947,No effect,I understand.
8/28/2022 22:04:16,58.95271164576924,I do not use a streaming service.,15.58919579647349,No,No,No,Metal,Yes,Yes,935015228.2585887,Very frequently,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,0.8705011521465944,7.088208703885658,7.174270852971814,2.7082955335017327,Improve,I understand.
8/28/2022 14:49:18,72.14727514178753,Spotify,5.775759658225124,Yes,No,No,Rock,Yes,No,688428878.7516098,Very frequently,Never,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,Never,Never,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,4.222984830143108,4.421747607976181,1.0571765729647309,1.9373598764835267,Improve,I understand.
8/28/2022 14:04:20,24.183635635144547,YouTube Music,10.97600965397406,Yes,Yes,No,Video game music,Yes,Yes,46670822.36209525,Rarely,Rarely,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,6.378148949095802,3.9495271650641675,7.2906836216160595,3.951000423328255,Improve,I understand.
8/28/2022 14:12:55,11.865773066734235,YouTube Music,20.585395916560714,Yes,Yes,No,Classical,No,No,46441025.883619696,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Very frequently,Never,Never,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,7.602084106195917,6.8308321745612135,4.916485917936394,4.899536376429191,Improve,I understand.
8/28/2022 18:28:48,37.93578869580825,Spotify,20.920347971614795,Yes,No,No,Pop,Yes,No,697983035.0123503,Very frequently,Never,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Never,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Very frequently,9.677035031979708,9.53139271044817,1.857484623440847,5.415379324267346,Improve,I understand.
8/27/2022 23:00:32,83.72588201338363,Spotify,15.559409456199395,Yes,No,No,Rock,Yes,No,435173856.4984129,Very frequently,Never,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Rarely,Sometimes,Sometimes,4.908145879995076,6.349298578161221,7.447396250356379,3.0490585712500446,Improve,I understand.
9/12/2022 22:24:29,49.67017178257006,Apple Music,16.8868064077558,Yes,Yes,No,Metal,Yes,Yes,102517436.62697054,Very frequently,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Rarely,Rarely,Never,Never,Sometimes,6.850034502863384,6.852823443936826,0.2532451424593207,3.1473065416701713,Improve,I understand.
8/28/2022 19:30:49,36.4894191544477,YouTube Music,3.5447593950052934,Yes,Yes,No,Metal,No,No,73124147.14525697,Never,Never,Never,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Very frequently,Rarely,Never,Rarely,5.337508633180626,9.781015703632464,5.783035930644358,2.224882413015418,Improve,I understand.
8/29/2022 9:42:23,21.651864931787074,I do not use a streaming service.,7.904844954358199,No,No,No,Metal,Yes,No,139488703.38683033,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Never,9.666616597830988,5.711307598603214,3.026272821231657,4.353277691962406,Improve,I understand.
9/13/2022 2:17:14,81.36079938056788,Spotify,13.804441876927148,Yes,No,No,Pop,Yes,No,797215225.8249483,Sometimes,Rarely,Very frequently,Rarely,Never,Never,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,1.6521860567064073,9.303453691164668,3.170467739470668,1.604303864361356,Improve,I understand.
9/4/2022 2:32:07,68.21067710681682,Spotify,6.312953897572174,Yes,No,No,Rap,No,Yes,746203681.0197215,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Sometimes,7.5817894332155955,6.808641535873684,2.4696718939503737,3.269006561966928,No effect,I understand.
8/28/2022 21:06:09,81.47487058522739,Spotify,20.432682661191212,No,Yes,Yes,Metal,Yes,No,473144148.08445376,Rarely,Very frequently,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,9.451232962450508,5.445391495221783,8.131372085781884,5.211221629631773,Improve,I understand.
9/13/2022 8:36:33,76.74970440346017,Spotify,13.77589015847877,Yes,No,No,Video game music,Yes,No,434848709.0977777,Never,Never,Rarely,Very frequently,Never,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,2.723332593326373,3.201571537734865,4.668584191017716,2.181520268814352,Improve,I understand.
8/28/2022 16:13:28,35.74523381231289,Other streaming service,8.428299805027095,Yes,No,Yes,Rock,Yes,Yes,499486994.7674764,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Very frequently,Very frequently,Never,Rarely,6.185093875522397,7.562818956667057,3.351997625644291,3.3235742750392934,Improve,I understand.
